,DevelopmentRegion,RegionalDistrict,Municipality,Month,n_res_trans,n_res_1fam,n_res_strata,n_res_fam,n_res_strata_rental,n_res_acreage_trans,n_res_unkn,sum_FMV_res,n_fth
2451,Vancouver Island/Coast,03 - Capital,402 - Town of View Royal (SD62),4,0,0,0,0,0,0,0,0.0,0
2452,Vancouver Island/Coast,03 - Capital,402 - Town of View Royal (SD62),5,1,1,0,0,0,0,0,1400000.0,0
2453,Vancouver Island/Coast,03 - Capital,402 - Town of View Royal (SD62),6,0,0,0,0,0,0,0,0.0,0
2454,Vancouver Island/Coast,03 - Capital,402 - Town of View Royal (SD62),7,0,0,0,0,0,0,0,0.0,0
2455,Vancouver Island/Coast,03 - Capital,402 - Town of View Royal (SD62),8,1,0,0,0,0,1,0,1062490.0,0
2456,Vancouver Island/Coast,03 - Capital,402 - Town of View Royal (SD62),9,0,0,0,0,0,0,0,0.0,0
2457,Vancouver Island/Coast,03 - Capital,402 - Town of View Royal (SD62),10,0,0,0,0,0,0,0,0.0,0
2458,Vancouver Island/Coast,03 - Capital,402 - Town of View Royal (SD62),11,0,0,0,0,0,0,0,0.0,0
2459,Vancouver Island/Coast,03 - Capital,402 - Town of View Royal (SD62),12,0,0,0,0,0,0,0,0.0,0
2460,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,1,29,8,14,0,0,0,7,26511538.09,1
2461,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,2,21,6,14,0,0,0,1,16348566.49,0
2462,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,3,53,11,12,1,0,0,29,66602654.58,0
2463,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,4,32,13,19,0,0,0,0,32298916.8,0
2464,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,5,40,21,19,0,0,0,0,39286047.62,0
2465,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,6,53,29,24,0,0,0,0,54819300.0,2
2466,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,7,50,26,24,0,0,0,0,47440900.0,0
2467,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,8,43,15,12,0,0,0,16,31587065.0,0
2468,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,9,58,11,24,0,0,0,23,45784635.0,2
2469,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,10,40,14,14,0,0,0,12,38021357.86,0
2470,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,11,28,12,16,0,0,0,0,33185752.98,0
2471,Vancouver Island/Coast,03 - Capital,476 - Town of Sidney,12,11,5,6,0,0,0,0,8250900.0,0
2472,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,1,11,6,0,0,0,5,0,8259900.0,2
2473,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,2,3,0,0,0,0,3,0,2022000.0,0
2474,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,3,14,5,1,1,0,7,0,10847542.86,0
2475,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,4,14,4,0,0,0,10,0,15597000.0,0
2476,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,5,10,7,0,0,0,3,0,8709287.0,0
2477,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,6,17,9,1,0,0,7,0,15745500.0,0
2478,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,7,9,3,0,0,0,6,0,7789999.0,0
2479,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,8,6,2,0,0,0,4,0,7371285.71,0
2480,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,9,11,8,0,0,0,3,0,10589995.0,0
2481,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,10,9,6,0,0,0,3,0,7902000.0,0
2482,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,11,9,4,0,0,0,5,0,6160000.0,0
2483,Vancouver Island/Coast,03 - Capital,762 - Victoria Rural,12,9,4,0,0,0,5,0,6623471.43,0
2484,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,1,3,1,0,0,0,2,0,1255000.0,1
2485,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,2,0,0,0,0,0,0,0,0.0,0
2486,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,3,4,0,0,0,0,4,0,4657000.0,0
2487,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,4,1,0,0,0,0,1,0,650000.0,0
2488,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,5,2,2,0,0,0,0,0,3160000.0,0
2489,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,6,1,0,0,0,0,1,0,428000.0,0
2490,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,7,1,0,0,0,0,1,0,715000.0,0
2491,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,8,3,3,0,0,0,0,0,2690000.0,0
2492,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,9,2,2,0,0,0,0,0,1439999.0,0
2493,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,10,2,1,0,0,0,1,0,1738000.0,0
2494,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,11,0,0,0,0,0,0,0,0.0,0
2495,Vancouver Island/Coast,03 - Capital,763 - Gulf Islands Rural,12,2,2,0,0,0,0,0,1850000.0,0
2496,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,1,31,23,0,0,0,8,0,31440000.0,0
2497,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,2,31,19,1,0,0,11,0,18220751.0,0
2498,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,3,41,27,0,0,0,14,0,31118700.0,1
2499,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,4,32,23,0,0,0,9,0,28366740.0,0
2500,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,5,44,29,0,0,0,15,0,52469826.23,0
2501,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,6,43,27,2,0,0,14,0,43509595.24,0
2502,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,7,43,29,2,0,0,12,0,50382400.0,2
2503,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,8,49,32,2,0,0,15,0,35946816.43,1
2504,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,9,30,23,1,0,0,6,0,34066846.51,0
2505,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,10,33,22,4,0,0,7,0,27288100.0,0
2506,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,11,35,20,2,0,0,13,0,31997050.0,1
2507,Vancouver Island/Coast,03 - Capital,764 - Gulf Islands Rural,12,24,20,0,0,0,4,0,17235650.0,1
2508,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,1,85,57,25,0,0,1,2,55316051.5,8
2509,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,2,58,35,14,0,0,0,9,37857760.0,7
2510,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,3,73,34,32,1,0,0,6,43842707.0,5
2511,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,4,82,53,28,0,0,1,0,58752586.34,5
2512,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,5,88,55,33,0,0,0,0,59707333.37,11
2513,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,6,102,66,34,1,0,0,1,72206393.9,10
2514,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,7,120,76,43,0,0,1,0,85003274.0,11
2515,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,8,77,47,28,0,0,0,2,54770400.0,8
2516,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,9,57,26,20,0,0,1,10,50088918.03,7
2517,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,10,69,45,19,0,0,0,5,47692647.31,2
2518,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,11,42,32,10,0,0,0,0,30410100.0,3
2519,Vancouver Island/Coast,09 - Comox Valley,204 - City of Courtenay,12,36,22,12,0,0,0,2,22356300.0,4
2520,Vancouver Island/Coast,09 - Comox Valley,412 - Town of Comox,1,43,16,8,0,0,1,18,25999052.23,1
2521,Vancouver Island/Coast,09 - Comox Valley,412 - Town of Comox,2,13,10,3,0,0,0,0,10974900.0,0
2522,Vancouver Island/Coast,09 - Comox Valley,412 - Town of Comox,3,35,22,12,0,0,1,0,25845200.0,3
2523,Vancouver Island/Coast,09 - Comox Valley,412 - Town of Comox,4,26,19,6,1,0,0,0,23049000.0,1
2524,Vancouver Island/Coast,09 - Comox Valley,412 - Town of Comox,5,48,33,14,1,0,0,0,46391850.0,2
2525,Vancouver Island/Coast,09 - Comox Valley,412 - Town of Comox,6,44,33,11,0,0,0,0,38997612.0,2
2526,Vancouver Island/Coast,09 - Comox Valley,412 - Town of Comox,7,51,30,11,0,0,2,8,50788200.0,2
2527,Vancouver Island/Coast,09 - Comox Valley,412 - Town of Comox,8,52,30,15,0,0,0,7,38532826.0,1
